"TIMESTAMP","DR_Avg","GMP343_Avg","UR_Avg","P_Avg","ULR_Avg","Rain_Tot","Albedo","WS_Avg","Ta_Avg","RH_Avg","Pvapor_Avg"
"2024-04-06 23:30:00+00:00",0,470.9689,1.773386,1008.635,0.009715939,0,0,0.8570858,29.46,84.5,3.474095
"2024-04-07 00:00:00+00:00",0,483.0931,1.514194,1008.415,0.9598846,0,0,1.040547,28.95,86.9,3.470525
"2024-04-07 00:30:00+00:00",0,487.6401,1.487461,1008.107,1.240137,0,0,1.572248,28.68,88.1,3.463706
"2024-04-07 01:00:00+00:00",0,466.866,1.727419,1007.745,0.5407885,0,0,1.735405,28.36,88.4,3.412021
"2024-04-07 01:30:00+00:00",0,466.8027,2.063834,1007.334,0.9917352,0,0,2.255256,28.3,88.5,3.401844
"2024-04-07 02:00:00+00:00",0,474.1676,1.791957,1006.892,0.714978,0,0,2.158123,28.07,90.1,3.418199
"2024-04-07 02:30:00+00:00",0,477.4197,1.911709,1006.695,0.8300367,0,0,2.375273,27.93,90.9,3.421367
"2024-04-07 03:00:00+00:00",0,476.2414,1.881306,1006.487,0.8330714,0,0,2.4435,27.79,91.5,3.416685
"2024-04-07 03:30:00+00:00",0,472.8951,1.727344,1006.356,0.5930849,0,0,2.556481,27.7,91.3,3.390546
"2024-04-07 04:00:00+00:00",0,467.7535,1.722498,1006.376,0.3597448,0,0,2.273325,27.66,90.5,3.354111
"2024-04-07 04:30:00+00:00",0,463.3611,2.082404,1006.404,0.2636897,0,0,2.065484,27.64,89.4,3.309048
"2024-04-07 05:00:00+00:00",0,468.028,2.160856,1006.493,0.1422225,0,0,1.87287,27.56,89.8,3.308664
"2024-04-07 05:30:00+00:00",0,466.9941,2.273533,1006.734,0.5387317,0,0,2.47461,27.3,90.9,3.296224
"2024-04-07 06:00:00+00:00",0.02496638,470.7644,2.475862,1007.161,0.3006672,0,1163.34,2.752472,27.13,91,3.268932
"2024-04-07 06:30:00+00:00",18.22392,486.0029,9.009584,1007.618,0.3648554,0,182.5846,2.645353,27.08,92,3.29666
"2024-04-07 07:00:00+00:00",90.26469,483.9532,33.97408,1008.057,-0.5756482,0,37.54571,2.511424,27.42,90.6,3.31032
"2024-04-07 07:30:00+00:00",158.4972,466.9721,56.29501,1008.473,-2.65,0,35.61673,1.988161,28.49,85.9,3.340245
"2024-04-07 08:00:00+00:00",213.1738,455.1332,68.17107,1008.844,-4.520015,0,32.00391,1.68937,29.63,81.9,3.400798
"2024-04-07 08:30:00+00:00",300.5464,442.3014,90.11436,1009.215,-5.355599,0,29.877,1.058138,30.42,78.24,3.401042
"2024-04-07 09:00:00+00:00",198.3155,441.1694,51.35803,1009.579,-6.869143,0,23.96371,1.094471,30.54,78.16,3.421117
"2024-04-07 09:30:00+00:00",203.2137,440.822,55.91617,1009.785,-1.229765,0,26.49048,0.5728849,30.31,79.13,3.41665
"2024-04-07 10:00:00+00:00",492.4661,443.5265,130.1325,1009.827,-4.352184,0,25.9545,1.389881,30.84,77.47,3.449315
"2024-04-07 10:30:00+00:00",474.7119,441.327,118.6261,1009.738,-1.735931,0,23.36946,2.372608,30.37,79.53,3.446858
"2024-04-07 11:00:00+00:00",531.9404,439.5646,132.7625,1009.501,1.476104,0,24.01129,2.547882,30.38,79.08,3.429952
"2024-04-07 11:30:00+00:00",751.7148,440.4628,184.3768,1009.204,4.684439,0,24.5242,2.999152,30.52,79.31,3.466851
"2024-04-07 12:00:00+00:00",734.6383,439.5427,173.9762,1008.783,6.880374,0,23.68369,3.132299,30.52,78.38,3.426679
"2024-04-07 12:30:00+00:00",755.6125,437.8981,177.5124,1008.3,9.738971,0,23.4925,3.267543,30.66,77.89,3.432409
"2024-04-07 13:00:00+00:00",755.8649,437.699,175.2008,1007.824,10.16668,0,23.1784,3.50399,30.64,77.65,3.417399
"2024-04-07 13:30:00+00:00",734.0916,437.8484,168.7255,1007.259,11.12798,0,22.98368,3.562461,30.61,78.25,3.438668
"2024-04-07 14:00:00+00:00",702.5756,438.3645,160.1194,1006.704,10.84948,0,22.78998,3.644013,30.68,78.93,3.481876
"2024-04-07 14:30:00+00:00",653.6719,438.4843,148.6138,1006.263,10.20818,0,22.73462,3.651564,30.75,78.55,3.479777
"2024-04-07 15:00:00+00:00",592.5623,438.1055,134.7904,1005.829,10.16181,0,22.74914,3.971481,30.79,78.79,3.498138
"2024-04-07 15:30:00+00:00",515.2623,437.6255,117.9312,1005.658,8.442514,0,22.88241,3.999872,30.92,78.09,3.491626
"2024-04-07 16:00:00+00:00",440.8869,436.3259,101.4974,1005.477,6.551849,0,22.99944,4.007744,30.94,77.35,3.464105
"2024-04-07 16:30:00+00:00",335.705,435.9923,75.91676,1005.394,4.947959,0,22.24665,4.062946,30.85,78.6,3.501217
"2024-04-07 17:00:00+00:00",183.1057,434.6851,42.35552,1005.544,4.716959,0,22.7017,4.000868,30.81,79.27,3.522026
"2024-04-07 17:30:00+00:00",133.9226,435.2679,28.82689,1005.696,2.649291,0,21.67385,3.733933,30.86,78.8,3.511658
"2024-04-07 18:00:00+00:00",50.38141,432.5575,11.75306,1005.911,3.138,0,25.94061,4.153612,30.88,77.9,3.47548
"2024-04-07 18:30:00+00:00",2.362626,431.2176,2.031143,1006.292,2.157002,0,135.3253,4.713955,30.86,76.1,3.39224
"2024-04-07 19:00:00+00:00",0,431.6217,1.712853,1006.638,1.317117,0,0,4.062982,30.86,75.87,3.382329
"2024-04-07 19:30:00+00:00",0,431.3961,1.846281,1006.978,0.6473735,0,0,3.808573,30.83,76.23,3.391765
"2024-04-07 20:00:00+00:00",0,432.0581,1.937819,1007.45,-0.02767809,0,0,3.413306,30.88,75.66,3.375602
"2024-04-07 20:30:00+00:00",0,432.2371,1.886834,1007.939,-0.1069278,0,0,3.027846,30.89,75.91,3.38858
"2024-04-07 21:00:00+00:00",0,442.0768,0.6856108,1008.268,-0.3590688,0,0,1.78263,30.55,77.76,3.403529
"2024-04-07 21:30:00+00:00",0,457.772,0.8488998,1008.467,0.699445,0,0,2.386645,29.12,85.2,3.435641
"2024-04-07 22:00:00+00:00",0,453.2706,1.810866,1008.44,1.931372,0,0,2.598501,28.48,87.9,3.414527
"2024-04-07 22:30:00+00:00",0,449.0734,2.11188,1008.645,2.058002,0,0,2.444104,28.18,88.4,3.375393
"2024-04-07 23:00:00+00:00",0,446.0164,2.216838,1008.702,2.073841,0,0,2.468072,28.02,87.5,3.308868
"2024-04-07 23:30:00+00:00",0,445.7874,2.258307,1008.604,1.403114,0,0,2.592513,28.09,86.2,3.275298
"2024-04-08 00:00:00+00:00",0,447.9685,2.406294,1008.494,1.267895,0,0,1.986082,28.06,86.2,3.271416
"2024-04-08 00:30:00+00:00",0,449.7723,2.247927,1008.237,1.309669,0,0,2.3948,28,86.4,3.265121
"2024-04-08 01:00:00+00:00",0,451.6978,1.552846,1007.888,1.42827,0,0,2.508919,27.71,87.3,3.246324
"2024-04-08 01:30:00+00:00",0,451.1347,1.882909,1007.463,1.029746,0,0,2.372591,27.65,87.1,3.226381
"2024-04-08 02:00:00+00:00",0,453.9969,1.939979,1007.195,0.8709576,0,0,2.255451,27.5,88,3.22985
"2024-04-08 02:30:00+00:00",0,455.2831,2.027904,1007.004,0.9689305,0,0,2.143447,27.35,88.8,3.231418
"2024-04-08 03:00:00+00:00",0,455.389,2.320485,1006.88,1.134912,0,0,2.111093,27.26,89.2,3.226857
"2024-04-08 03:30:00+00:00",0,459.4725,2.117507,1006.661,0.9842322,0,0,2.465513,27.11,90.1,3.231665
"2024-04-08 04:00:00+00:00",0,461.4059,2.377369,1006.634,0.9313803,0,0,2.07053,27.07,90.3,3.231631
"2024-04-08 04:30:00+00:00",0,461.7105,2.381542,1006.677,0.7752823,0,0,2.422676,27.09,89.9,3.221577
"2024-04-08 05:00:00+00:00",0,459.0262,2.499627,1006.904,0.5296859,0,0,2.540953,27.15,89.3,3.210168
"2024-04-08 05:30:00+00:00",0,463.4172,2.216149,1007.183,0.2843176,0,0,2.480438,27.01,90.1,3.212506
"2024-04-08 06:00:00+00:00",0.07498291,467.8901,2.472056,1007.528,0.3981998,0,67.81885,2.367954,26.87,90.7,3.208579
"2024-04-08 06:30:00+00:00",18.87636,463.0501,9.347064,1007.78,0.4065189,0,62.39024,2.372928,26.9,90.3,3.198159
"2024-04-08 07:00:00+00:00",76.89103,470.8387,29.24665,1008.327,-0.8920625,0,38.33151,2.552253,27.18,89.2,3.214864
"2024-04-08 07:30:00+00:00",147.6312,472.5695,52.07688,1008.843,-1.750364,0,35.064,2.345371,27.75,87.7,3.265939
"2024-04-08 08:00:00+00:00",212.2537,464.2484,69.05024,1009.342,-3.468866,0,32.28244,1.887794,28.93,83.5,3.331549
"2024-04-08 08:30:00+00:00",323.3666,455.623,98.68285,1009.779,-3.981959,0,30.5718,1.803045,29.99,79.43,3.367504
"2024-04-08 09:00:00+00:00",329.2047,447.6956,90.25254,1010.032,-6.998842,0,26.03284,0.9651598,30.91,75.47,3.373643
"2024-04-08 09:30:00+00:00",142.377,442.0078,34.64787,1010.182,-3.077461,0,24.08996,1.515713,30.42,77.26,3.358256
"2024-04-08 10:00:00+00:00",469.4655,440.6635,123.7652,1010.24,0.3448527,0,25.9645,2.14652,30.65,76.58,3.372251
"2024-04-08 10:30:00+00:00",544.7397,441.5693,136.7106,1010.175,0.2822467,0,23.63927,2.503109,30.68,77.48,3.418515
"2024-04-08 11:00:00+00:00",703.4128,439.7826,175.7996,1009.965,4.189237,0,24.99344,2.705637,30.88,75.85,3.385038
"2024-04-08 11:30:00+00:00",732.8357,439.048,176.2685,1009.677,6.273603,0,24.05601,2.911968,30.85,75.95,3.383823
"2024-04-08 12:00:00+00:00",734.4114,438.9077,175.4602,1009.311,9.015446,0,23.87013,3.049895,30.94,75.82,3.395193
"2024-04-08 12:30:00+00:00",705.3866,438.4333,166.5544,1008.881,10.7008,0,23.60963,3.480785,30.98,75.46,3.386992
"2024-04-08 13:00:00+00:00",649.2242,437.9035,152.2401,1008.595,11.23691,0,23.39227,3.652381,30.93,75.83,3.392389
"2024-04-08 13:30:00+00:00",669.6168,437.8648,156.1798,1008.299,11.53621,0,23.32165,3.671215,30.98,76.34,3.425011
"2024-04-08 14:00:00+00:00",651.3009,437.8877,150.1928,1007.871,11.00441,0,23.05895,4.04907,30.87,76.34,3.404443
"2024-04-08 14:30:00+00:00",591.6973,438.0891,135.8551,1007.407,9.651134,0,22.89244,3.831652,30.9,75.89,3.390451
"2024-04-08 15:00:00+00:00",470.2563,438.4913,109.6391,1007.147,8.213292,0,23.22091,3.693033,30.94,74.93,3.354283
"2024-04-08 15:30:00+00:00",451.8843,439.865,103.6615,1007.069,6.530609,0,22.72768,3.899044,31.05,74.61,3.361756
"2024-04-08 16:00:00+00:00",396.7553,438.3007,91.86418,1006.905,5.344199,0,23.15204,3.561822,31.09,74.47,3.362812
"2024-04-08 16:30:00+00:00",278.6561,437.0193,63.59088,1006.896,3.451399,0,22.63354,3.454508,31.07,73.76,3.326278
"2024-04-08 17:00:00+00:00",200.6021,436.0789,46.78073,1006.979,2.773505,0,23.23111,3.472754,31.18,72.91,3.30895
"2024-04-08 17:30:00+00:00",55.48809,438.1237,13.32917,1007.181,2.843791,0,24.8216,2.858471,31.11,73.6,3.326408
"2024-04-08 18:00:00+00:00",19.73004,439.1119,6.866648,1007.45,3.194703,0,36.15342,2.401569,30.87,75.61,3.372321
"2024-04-08 18:30:00+00:00",2.404296,437.5471,2.583205,1007.688,3.186031,0,4047.937,2.867959,30.84,75.46,3.360276
"2024-04-08 19:00:00+00:00",0,439.5507,1.277258,1008.073,2.070805,0,0,2.040681,30.72,75.53,3.340131
"2024-04-08 19:30:00+00:00",0,438.3656,1.605813,1008.402,2.055149,0,0,2.05923,30.61,76.17,3.347073
"2024-04-08 20:00:00+00:00",0,436.1926,1.537556,1008.768,1.118509,0,0,2.064134,30.55,77.45,3.391375
"2024-04-08 20:30:00+00:00",0,439.3373,1.442962,1009.176,0.9669783,0,0,1.854516,30.3,77.8,3.358245
"2024-04-08 21:00:00+00:00",0,444.8133,1.305949,1009.387,1.168567,0,0,2.088013,29.81,80.4,3.373918
"2024-04-08 21:30:00+00:00",0,444.9326,1.642836,1009.518,0.8082924,0,0,2.084495,29.5,81.4,3.354151
"2024-04-08 22:00:00+00:00",0,450.8169,1.870859,1009.683,0.9522028,0,0,2.236245,29.18,82.6,3.344458
"2024-04-08 22:30:00+00:00",0,453.3916,1.930428,1009.767,0.9739304,0,0,2.343097,28.78,83.8,3.31457
"2024-04-08 23:00:00+00:00",0,452.5114,1.935799,1009.547,0.6705792,0,0,2.42671,28.46,84.6,3.285162
"2024-04-08 23:30:00+00:00",0,446.7091,2.082289,1009.321,0.3868388,0,0,2.495007,28.34,84.1,3.241628
"2024-04-09 00:00:00+00:00",0,448.2779,1.906301,1009.138,0.8389243,0,0,2.118786,28.22,84.9,3.248888
"2024-04-09 00:30:00+00:00",0,451.7429,1.818274,1008.619,1.055359,0,0,2.230524,27.94,86.1,3.244491
"2024-04-09 01:00:00+00:00",0,450.2739,1.982368,1008.23,0.7487415,0,0,2.160823,27.85,85.6,3.206772
"2024-04-09 01:30:00+00:00",0,451.1786,2.472067,1007.965,0.4766181,0,0,2.141812,27.62,85.9,3.173533
"2024-04-09 02:00:00+00:00",0,451.3576,2.342774,1007.528,0.2914169,0,0,2.386076,27.31,86.4,3.135368
"2024-04-09 02:30:00+00:00",0,451.7547,2.390805,1007.266,0.3903969,0,0,2.48909,27,87.4,3.115927
"2024-04-09 03:00:00+00:00",0,452.6464,2.485729,1007.241,0.4357202,0,0,2.819614,26.87,87.5,3.094331
"2024-04-09 03:30:00+00:00",0,450.7414,2.419693,1007.199,0.2800732,0,0,2.590061,26.81,87.3,3.078103
"2024-04-09 04:00:00+00:00",0,449.8402,2.429053,1007.138,0.1401893,0,0,2.550618,26.82,87.1,3.070584
"2024-04-09 04:30:00+00:00",0,452.5079,2.513326,1007.21,0.1194618,0,0,2.382078,26.66,88.2,3.082692
"2024-04-09 05:00:00+00:00",0,454.3136,2.86334,1007.417,0.4249636,0,0,1.987646,26.42,89.2,3.07427
"2024-04-09 05:30:00+00:00",0,457.7697,2.25783,1007.565,1.323493,0,0,1.939373,26.19,90.4,3.073648
"2024-04-09 06:00:00+00:00",0,456.5938,2.016438,1007.763,1.255132,0,0,1.916844,26.31,89.9,3.077102
"2024-04-09 06:30:00+00:00",7.925924,457.0494,5.03202,1008.08,0.6610924,0,382.01,1.806545,26.45,89.1,3.075233
"2024-04-09 07:00:00+00:00",48.31055,456.5365,18.48041,1008.363,0.5910727,0,38.87935,2.379627,26.55,88.1,3.059452
"2024-04-09 07:30:00+00:00",83.1146,450.9733,28.53828,1008.868,-0.04314659,0,34.38733,2.868047,27.03,85.8,3.062401
"2024-04-09 08:00:00+00:00",154.764,445.3561,52.09298,1009.389,0.0544492,0,33.64761,2.423867,27.69,83.8,3.111654
"2024-04-09 08:30:00+00:00",204.1773,439.4283,64.9426,1009.697,-0.8536825,0,31.7773,2.583292,28.64,80.5,3.15904
"2024-04-09 09:00:00+00:00",274.4679,437.7349,84.06824,1010.056,0.002816476,0,30.63935,2.775551,29.15,78.44,3.168277
"2024-04-09 09:30:00+00:00",322.9396,437.3306,97.05695,1010.089,2.006121,0,30.04422,3.282344,29.48,76.98,3.17059
"2024-04-09 10:00:00+00:00",452.7518,438.6017,132.5658,1010.083,3.337201,0,29.28507,3.438695,30.1,73.97,3.155814
"2024-04-09 10:30:00+00:00",472.1709,439.9257,134.2472,1009.95,4.633571,0,28.43471,3.72711,30.6,67.96,2.982955
"2024-04-09 11:00:00+00:00",573.5316,439.137,156.3909,1009.659,5.608174,0,27.26551,2.752436,31.21,65.29,2.968895
"2024-04-09 11:30:00+00:00",490.9163,438.2316,132.0635,1009.266,5.343913,0,26.90226,3.270173,31.14,67.87,3.073539
"2024-04-09 12:00:00+00:00",474.1741,437.6783,128.7168,1008.815,8.15554,0,27.14551,3.689835,31.09,68.39,3.087987
"2024-04-09 12:30:00+00:00",510.3022,438.0441,135.8072,1008.457,7.890629,0,26.62011,3.245601,31.18,68.72,3.119649
"2024-04-09 13:00:00+00:00",552.2375,437.0381,143.6924,1007.942,8.471139,0,26.02057,3.692002,31.5,68.59,3.169817
"2024-04-09 13:30:00+00:00",545.5811,436.7367,140.4699,1007.527,9.221176,0,25.74421,4.059357,31.18,70.37,3.193376
"2024-04-09 14:00:00+00:00",458.924,436.4165,116.9703,1007.111,7.776544,0,25.4865,3.530463,31.39,68.47,3.144628
"2024-04-09 14:30:00+00:00",420.934,436.0096,106.6445,1006.864,6.99135,0,25.32864,3.6578,31.29,70.27,3.209419
"2024-04-09 15:00:00+00:00",438.1311,435.055,111.0054,1006.665,6.580544,0,25.3283,4.221448,31.23,71.32,3.247105
"2024-04-09 15:30:00+00:00",482.5072,435.981,122.0975,1006.491,6.633669,0,25.30295,4.108501,31.61,69.53,3.233418
"2024-04-09 16:00:00+00:00",328.7146,436.4189,84.42308,1006.256,5.162453,0,25.7144,3.959488,31.22,71.29,3.243107
"2024-04-09 16:30:00+00:00",196.3635,436.9016,52.71093,1006.042,4.42269,0,26.85122,3.390137,31.04,71.73,3.229276
"2024-04-09 17:00:00+00:00",126.9342,435.3788,35.16817,1006.023,3.495453,0,27.75261,3.504203,30.82,72.68,3.232807
"2024-04-09 17:30:00+00:00",83.93437,435.7163,24.40783,1005.959,2.598353,0,29.13532,3.393371,30.84,71.16,3.16812
"2024-04-09 18:00:00+00:00",46.5093,435.2089,14.80113,1006.183,1.910264,0,32.5071,3.980879,30.87,72.3,3.224851
"2024-04-09 18:30:00+00:00",5.673181,435.9688,3.426123,1006.434,0.9797624,0,125.1507,4.101608,30.85,71.57,3.187358
"2024-04-09 19:00:00+00:00",0,437.3701,1.307962,1006.725,0.164892,0,0,3.894709,30.71,70.22,3.102251
"2024-04-09 19:30:00+00:00",0,438.1315,1.322886,1007.091,-0.630236,0,0,3.254929,30.6,68.87,3.023678
"2024-04-09 20:00:00+00:00",0,440.7459,1.259206,1007.541,-1.060225,0,0,3.044103,30.25,68.89,2.964934
"2024-04-09 20:30:00+00:00",0,441.1874,1.25356,1008.051,-1.317759,0,0,3.203155,30.01,67.68,2.873792
"2024-04-09 21:00:00+00:00",0,442.7962,1.286064,1008.549,-1.255358,0,0,2.707272,29.63,69.57,2.889601
"2024-04-09 21:30:00+00:00",0,444.0347,1.60951,1009.158,-1.045191,0,0,2.615433,29.27,71.34,2.901883
"2024-04-09 22:00:00+00:00",0,444.4743,1.539665,1009.552,-1.505078,0,0,2.546727,29.14,71.48,2.886121
"2024-04-09 22:30:00+00:00",0,446.4023,1.628921,1009.61,-1.550419,0,0,2.452827,28.76,72.81,2.876676
"2024-04-09 23:00:00+00:00",0,448.0352,1.783359,1009.434,-1.740886,0,0,2.50055,28.39,74.03,2.861205
"2024-04-09 23:30:00+00:00",0,449.5206,1.964523,1009.169,-1.833881,0,0,2.377619,28.11,74.43,2.831682
"2024-04-10 00:00:00+00:00",0,450.2521,2.113144,1008.97,-1.838572,0,0,2.132147,27.85,75.14,2.815955
"2024-04-10 00:30:00+00:00",0,450.1199,2.285075,1008.569,-1.851869,0,0,2.297364,27.57,76.13,2.805376
"2024-04-10 01:00:00+00:00",0,449.6604,2.250233,1008.033,-1.65953,0,0,2.389114,27.33,77.1,2.80126
"2024-04-10 01:30:00+00:00",0,449.4179,2.338747,1007.545,-1.564978,0,0,2.825228,27.28,76.69,2.778915
"2024-04-10 02:00:00+00:00",0,450.9349,2.424258,1007.316,-1.156452,0,0,2.07666,27.02,77.56,2.767867
"2024-04-10 02:30:00+00:00",0,452.6983,2.159532,1006.952,-0.869975,0,0,2.518779,26.67,79,2.762487
"2024-04-10 03:00:00+00:00",0,453.9945,2.277977,1006.786,-0.5176344,0,0,2.808048,26.42,79.84,2.750693
"2024-04-10 03:30:00+00:00",0,452.6714,2.198656,1006.713,-1.281772,0,0,3.318304,26.77,76.83,2.701318
"2024-04-10 04:00:00+00:00",0,452.0956,2.045649,1006.712,-1.630201,0,0,3.212074,26.84,75.43,2.664136
"2024-04-10 04:30:00+00:00",0,451.1098,1.951145,1006.784,-2.129106,0,0,2.9741,27.13,73.15,2.627379
"2024-04-10 05:00:00+00:00",0,454.1325,2.053296,1006.916,-1.880683,0,0,2.142132,26.79,74.78,2.632782
"2024-04-10 05:30:00+00:00",0,455.9372,2.540399,1007.086,-1.437269,0,0,1.87422,26.61,75.45,2.627681
"2024-04-10 06:00:00+00:00",0.04005651,464.0507,2.462248,1007.353,-1.428729,0,134.9398,1.437093,26.17,78.05,2.648785
"2024-04-10 06:30:00+00:00",13.63248,464.9913,7.988324,1007.613,-0.7798349,0,85.75477,1.711934,26.07,78.22,2.640015
"2024-04-10 07:00:00+00:00",63.25788,471.657,26.16055,1008.017,-1.946624,0,41.85592,0.9729601,26.42,77.48,2.669882
"2024-04-10 07:30:00+00:00",137.7729,477.9849,51.48837,1008.35,-2.757256,0,37.52958,1.000172,26.78,78.06,2.747092
"2024-04-10 08:00:00+00:00",224.9816,474.2996,77.03723,1008.562,-2.918022,0,34.3393,1.422791,27.7,74.54,2.768498
"2024-04-10 08:30:00+00:00",315.9478,465.4851,98.15329,1008.844,-4.441773,0,31.15074,1.270191,29.37,68.84,2.814708
"2024-04-10 09:00:00+00:00",406.7858,449.055,118.5499,1009.136,-1.714254,0,29.15838,2.86588,31.04,61.43,2.765296
"2024-04-10 09:30:00+00:00",491.7773,442.0789,138.9127,1009.229,3.361579,0,28.26514,4.032831,32,57.68,2.743044
"2024-04-10 10:00:00+00:00",561.3573,442.0004,152.5141,1009.28,6.188725,0,27.17732,4.114489,32.58,56.45,2.774312
"2024-04-10 10:30:00+00:00",623.3448,442.5254,164.4648,1009.285,9.650819,0,26.38782,4.097841,33.16,54.11,2.745879
"2024-04-10 11:00:00+00:00",664.556,443.7761,170.2368,1009.113,9.946949,0,25.61966,3.808591,33.39,55.19,2.836572
"2024-04-10 11:30:00+00:00",701.2571,443.159,176.3842,1008.839,11.74974,0,25.15446,3.561466,33.22,58.4,2.973513
"2024-04-10 12:00:00+00:00",719.9792,442.4512,176.4498,1008.534,12.78458,0,24.50831,3.636657,33.35,59.02,3.026581
"2024-04-10 12:30:00+00:00",742.9251,440.097,180.7669,1008.347,15.46158,0,24.33157,4.581643,32.52,63.35,3.101841
"2024-04-10 13:00:00+00:00",722.6912,439.2804,176.7504,1007.948,15.85692,0,24.45688,4.783834,32.37,66.07,3.206989
"2024-04-10 13:30:00+00:00",714.7585,438.3618,175.2131,1007.526,15.34276,0,24.5107,4.865065,32.19,69.58,3.342739
"2024-04-10 14:00:00+00:00",649.0611,436.7448,157.6236,1006.979,14.42266,0,24.27995,4.454003,32.25,70.42,3.396089
"2024-04-10 14:30:00+00:00",625.7441,437.4182,150.4118,1006.468,12.97031,0,24.03742,4.745172,32.67,68.75,3.394647
"2024-04-10 15:00:00+00:00",578.3831,437.4474,141.717,1006.358,13.13218,0,24.50455,5.241606,32.5,71.18,3.481663
"2024-04-10 15:30:00+00:00",475.9082,438.6035,121.8705,1006.443,10.6178,0,25.63622,5.046469,32.33,72,3.487904
"2024-04-10 16:00:00+00:00",268.2007,436.3109,72.51968,1006.307,8.423553,0,27.07989,5.453089,31.75,73.9,3.464901
"2024-04-10 16:30:00+00:00",138.5082,436.3029,40.17739,1006.282,6.790189,0,29.09528,4.416763,31.59,75.24,3.495228
"2024-04-10 17:00:00+00:00",91.47659,434.8786,27.48877,1006.354,5.410533,0,30.08299,4.241684,31.2,74.82,3.399349
"2024-04-10 17:30:00+00:00",61.84164,435.2032,19.32253,1006.474,4.25656,0,31.33901,3.960483,31.14,75.34,3.41109
"2024-04-10 18:00:00+00:00",20.2478,435.9357,7.141802,1006.783,3.17262,0,36.92522,4.414933,30.9,75.25,3.362441
"2024-04-10 18:30:00+00:00",1.335619,436.2981,1.872075,1007.098,2.345949,0,769.8047,4.326576,30.76,74.83,3.315534
"2024-04-10 19:00:00+00:00",0,436.5935,1.204961,1007.528,1.403471,0,0,4.232108,30.78,74.13,3.289066
"2024-04-10 19:30:00+00:00",0,436.2337,1.196953,1007.713,0.8757764,0,0,4.827434,30.73,73.96,3.271503
"2024-04-10 20:00:00+00:00",0,435.695,1.0059,1008.007,0.2448395,0,0,5.184182,30.71,73.25,3.237115
"2024-04-10 20:30:00+00:00",0,435.5804,1.025277,1008.434,0.1257294,0,0,5.194061,30.62,74.27,3.265311
"2024-04-10 21:00:00+00:00",0,435.7356,0.9471999,1008.868,0.05756847,0,0,5.278597,30.54,76.26,3.336743
"2024-04-10 21:30:00+00:00",0,436.2134,0.9494687,1009.296,-0.2539138,0,0,5.045527,30.45,75.82,3.302046
"2024-04-10 22:00:00+00:00",0,436.6427,0.7979485,1009.385,0.1839239,0,0,4.326754,30.39,76.37,3.313667
"2024-04-10 22:30:00+00:00",0,436.6725,0.314754,1009.387,0.7338654,0,0,3.470054,30.15,80.4,3.438273
"2024-04-10 23:00:00+00:00",0,440.5692,0.5524686,1009.462,0.3056934,0,0,3.680898,29.61,77.15,3.201754
"2024-04-10 23:30:00+00:00",0,438.5099,0.5406206,1009.209,0.6083617,0,0,3.954744,29.31,79.51,3.241863
"2024-04-11 00:00:00+00:00",0,438.2487,0.9962043,1008.745,0.6091944,0,0,3.303753,28.98,82.1,3.286266
"2024-04-11 00:30:00+00:00",0,440.4868,0.9028678,1008.346,0.6578832,0,0,3.228882,28.86,80.9,3.213885
"2024-04-11 01:00:00+00:00",0,443.2369,1.025994,1007.958,0.2934815,0,0,2.875403,28.45,81.8,3.174377
"2024-04-11 01:30:00+00:00",0,443.1935,1.388846,1007.598,0.3783613,0,0,3.207384,28.22,82.4,3.156205
"2024-04-11 02:00:00+00:00",0,441.399,1.514404,1007.292,-0.1102281,0,0,3.397919,28.27,81.6,3.131234
"2024-04-11 02:30:00+00:00",0,441.1964,1.589895,1007.05,-0.3279313,0,0,3.105204,28.2,81.6,3.118102
"2024-04-11 03:00:00+00:00",0,442.2461,1.511809,1006.888,-0.5310012,0,0,3.256759,28.13,81.8,3.112817
"2024-04-11 03:30:00+00:00",0,442.111,1.632303,1006.874,-0.4892089,0,0,3.131198,27.98,82.2,3.103326
"2024-04-11 04:00:00+00:00",0,441.9399,1.433835,1007.013,-0.7531328,0,0,3.292666,27.95,82.5,3.109463
"2024-04-11 04:30:00+00:00",0,442.4663,1.350954,1007.106,-0.7613538,0,0,3.386317,27.82,82.9,3.100476
"2024-04-11 05:00:00+00:00",0,442.7719,1.425398,1007.131,-0.8716862,0,0,3.20479,27.74,82.7,3.079315
"2024-04-11 05:30:00+00:00",0,443.0476,1.594115,1007.382,-0.8179516,0,0,3.149302,27.7,83.5,3.099526
"2024-04-11 06:00:00+00:00",0.0452317,444.6857,1.722327,1007.979,-0.9894624,0,56.90241,2.262167,27.56,83.3,3.069785
"2024-04-11 06:30:00+00:00",13.14261,447.3001,6.548553,1008.373,-0.6598361,0,72.83462,2.046971,27.36,84.1,3.062747
"2024-04-11 07:00:00+00:00",60.89602,449.8988,24.1175,1008.815,-0.2836355,0,39.16497,1.807646,27.5,84,3.082947
"2024-04-11 07:30:00+00:00",140.9994,448.2309,52.86455,1009.352,-0.8917411,0,37.57577,2.194563,28.39,80.8,3.121724
"2024-04-11 08:00:00+00:00",226.7196,442.6659,78.41876,1009.756,-0.6376398,0,34.67902,2.70299,29.61,76.28,3.164202
"2024-04-11 08:30:00+00:00",283.1178,440.8208,90.882,1010.169,1.229634,0,32.13594,3.660927,30.2,73.81,3.168151
